phase,epoch,train_loss,train_acc,test_loss,test_acc
finetune,78,0.9206,72.17,1.8437,54.90
finetune,79,0.9266,72.06,1.9496,53.89
finetune,80,0.9270,71.81,1.8701,55.10
finetune,81,0.7257,78.38,1.4167,63.33
finetune,82,0.6585,80.28,1.4232,63.66
finetune,83,0.6426,80.80,1.4234,63.61
finetune,84,0.6288,81.24,1.4362,63.53
finetune,85,0.6178,81.66,1.4252,64.30
finetune,86,0.6103,81.71,1.4438,63.64
finetune,87,0.6016,81.81,1.4545,63.35
finetune,88,0.5974,82.12,1.4528,63.35
finetune,89,0.5910,82.38,1.4702,63.31
finetune,90,0.5824,82.44,1.4621,63.32
finetune,91,0.5815,82.35,1.4890,63.55
finetune,92,0.5745,82.48,1.4797,63.41
finetune,93,0.5697,82.77,1.4672,63.52
finetune,94,0.5665,82.94,1.4786,63.42
finetune,95,0.5645,82.90,1.4898,63.26
finetune,96,0.5586,83.00,1.5104,63.16
finetune,97,0.5535,83.31,1.4971,63.34
finetune,98,0.5492,83.25,1.4955,63.47
finetune,99,0.5485,83.26,1.5193,63.12
finetune,100,0.5488,83.39,1.5265,63.19
finetune,101,0.5443,83.28,1.5289,63.25
finetune,102,0.5429,83.54,1.5345,62.99
finetune,103,0.5349,83.55,1.5311,63.26
finetune,104,0.5380,83.46,1.5376,62.88
finetune,105,0.5340,83.78,1.5444,62.87
finetune,106,0.5314,83.62,1.5695,62.66
finetune,107,0.5305,83.79,1.5376,63.01
finetune,108,0.5282,83.69,1.5640,62.52
finetune,109,0.5273,83.80,1.5540,62.99
finetune,110,0.5226,83.93,1.5542,62.86
finetune,111,0.5276,83.82,1.5680,63.04
finetune,112,0.5172,84.17,1.5715,62.57
finetune,113,0.5182,84.17,1.5824,62.46
finetune,114,0.5161,84.16,1.5740,63.30
finetune,115,0.5176,84.18,1.5881,62.68
finetune,116,0.5132,84.23,1.5792,62.78
finetune,117,0.5107,84.38,1.5791,63.08
finetune,118,0.5096,84.42,1.5811,63.08
finetune,119,0.5025,84.54,1.5942,62.75
finetune,120,0.5060,84.44,1.5957,62.61
finetune,121,0.4821,85.26,1.5698,63.20
finetune,122,0.4763,85.54,1.5729,63.06
finetune,123,0.4669,85.87,1.5682,63.09
finetune,124,0.4681,85.77,1.5753,62.91
finetune,125,0.4663,85.96,1.5742,63.24
finetune,126,0.4686,85.80,1.5687,63.16
finetune,127,0.4651,85.73,1.5704,63.31
finetune,128,0.4650,85.89,1.5719,63.12
finetune,129,0.4645,85.83,1.5745,62.90
finetune,130,0.4666,85.94,1.5715,63.36
finetune,131,0.4655,85.96,1.5715,63.45
finetune,132,0.4652,85.92,1.5776,63.29
finetune,133,0.4658,85.72,1.5742,63.18
finetune,134,0.4595,85.99,1.5716,63.12
finetune,135,0.4596,86.04,1.5803,63.19
finetune,136,0.4657,85.75,1.5736,63.22
finetune,137,0.4628,85.91,1.5764,63.32
finetune,138,0.4623,85.95,1.5726,63.14
finetune,139,0.4585,85.99,1.5763,63.27
finetune,140,0.4602,86.03,1.5823,63.28
finetune,141,0.4620,85.97,1.5782,63.30
finetune,142,0.4612,85.99,1.5794,63.20
finetune,143,0.4604,85.98,1.5881,63.15
finetune,144,0.4593,86.09,1.5834,63.24
finetune,145,0.4577,86.07,1.5811,63.26
finetune,146,0.4597,85.96,1.5800,63.33
finetune,147,0.4576,85.95,1.5832,63.34
finetune,148,0.4581,86.06,1.5850,63.21
finetune,149,0.4573,85.85,1.5771,63.17
finetune,150,0.4563,86.07,1.5819,63.17
finetune,151,0.4544,86.08,1.5829,63.26
finetune,152,0.4530,86.13,1.5860,63.18
finetune,153,0.4554,86.07,1.5816,63.25
finetune,154,0.4560,86.13,1.5890,63.44
finetune,155,0.4583,86.00,1.5864,63.20
finetune,156,0.4562,86.11,1.5853,63.37
finetune,157,0.4589,86.02,1.5873,63.29
finetune,158,0.4541,86.27,1.5889,63.12
finetune,159,0.4573,86.07,1.5869,63.31
finetune,160,0.4555,86.08,1.5905,63.31
