phase,epoch,train_loss,train_acc,test_loss,test_acc
finetune,78,1.0488,68.72,1.9954,52.05
finetune,79,1.0486,68.88,2.0561,51.15
finetune,80,1.0347,69.32,1.8410,54.14
finetune,81,0.8470,74.95,1.4675,61.56
finetune,82,0.7852,76.70,1.4583,62.17
finetune,83,0.7697,77.26,1.4695,62.04
finetune,84,0.7543,77.70,1.4774,62.04
finetune,85,0.7468,77.91,1.4636,62.07
finetune,86,0.7400,78.10,1.4840,61.95
finetune,87,0.7266,78.55,1.4893,61.97
finetune,88,0.7226,78.39,1.4927,61.80
finetune,89,0.7154,78.85,1.5055,61.60
finetune,90,0.7129,78.81,1.5006,62.10
finetune,91,0.7129,78.57,1.5169,61.80
finetune,92,0.7114,78.87,1.5278,61.94
finetune,93,0.6980,79.40,1.5207,61.58
finetune,94,0.6957,79.10,1.5384,61.62
finetune,95,0.6986,79.34,1.5387,61.31
finetune,96,0.6943,79.29,1.5361,61.41
finetune,97,0.6858,79.43,1.5414,61.75
finetune,98,0.6859,79.36,1.5357,61.62
finetune,99,0.6829,79.41,1.5490,62.08
finetune,100,0.6793,79.65,1.5406,61.76
finetune,101,0.6828,79.45,1.5506,61.82
finetune,102,0.6779,79.46,1.5498,61.78
finetune,103,0.6771,79.69,1.5665,61.63
finetune,104,0.6762,79.67,1.5650,61.57
finetune,105,0.6687,80.00,1.5564,61.78
finetune,106,0.6735,79.73,1.5673,61.71
finetune,107,0.6650,79.94,1.5665,61.39
finetune,108,0.6659,79.83,1.5721,61.61
finetune,109,0.6650,79.95,1.6206,60.84
finetune,110,0.6604,80.01,1.5690,61.47
finetune,111,0.6573,80.13,1.5824,61.65
finetune,112,0.6574,80.06,1.5947,61.17
finetune,113,0.6551,80.03,1.6042,61.32
finetune,114,0.6559,80.11,1.6041,61.21
finetune,115,0.6518,80.36,1.6123,61.11
finetune,116,0.6497,80.44,1.6000,61.23
finetune,117,0.6482,80.17,1.6048,61.00
finetune,118,0.6520,80.12,1.6056,61.55
finetune,119,0.6436,80.49,1.5992,61.78
finetune,120,0.6429,80.50,1.6068,61.45
finetune,121,0.6188,81.56,1.5836,61.61
finetune,122,0.6101,81.55,1.5825,61.84
finetune,123,0.6055,81.81,1.5799,61.72
finetune,124,0.6073,81.75,1.5855,61.65
finetune,125,0.6041,81.84,1.5855,61.60
finetune,126,0.6079,81.57,1.5856,61.72
finetune,127,0.6034,81.93,1.5835,61.76
finetune,128,0.6058,81.82,1.5856,61.68
finetune,129,0.6086,81.84,1.5870,61.75
finetune,130,0.6081,81.62,1.5786,61.96
finetune,131,0.6008,81.87,1.5837,61.74
finetune,132,0.6036,81.82,1.5897,61.68
finetune,133,0.6060,82.00,1.5877,61.70
finetune,134,0.6010,81.76,1.5857,61.89
finetune,135,0.5988,81.82,1.5898,61.78
finetune,136,0.6061,81.59,1.5875,61.76
finetune,137,0.6031,81.80,1.5894,61.85
finetune,138,0.5992,81.98,1.5876,61.66
finetune,139,0.5997,82.09,1.5899,61.90
finetune,140,0.5994,81.96,1.5948,61.91
finetune,141,0.5949,81.98,1.5863,61.77
finetune,142,0.5898,82.11,1.5952,61.64
finetune,143,0.5969,81.94,1.5986,61.78
finetune,144,0.5949,81.99,1.5919,61.71
finetune,145,0.5949,82.29,1.5912,61.86
finetune,146,0.5918,82.13,1.5932,61.81
finetune,147,0.5975,81.97,1.5950,61.74
finetune,148,0.5944,81.90,1.5941,61.95
finetune,149,0.5964,81.98,1.5907,61.85
finetune,150,0.5941,82.06,1.5895,61.82
finetune,151,0.5935,82.05,1.5949,61.94
finetune,152,0.5982,81.97,1.5957,61.73
finetune,153,0.5929,82.11,1.5940,61.70
finetune,154,0.5973,81.95,1.5975,61.86
finetune,155,0.5954,82.14,1.5964,61.89
finetune,156,0.5953,82.01,1.5959,61.82
finetune,157,0.6005,81.84,1.5997,61.66
finetune,158,0.5934,82.05,1.5977,61.69
finetune,159,0.5940,82.17,1.5969,61.81
finetune,160,0.5951,82.13,1.6020,61.62
